Date,Day_of_Week,Month,Product_ID,Product_Category,Product_Price,Product_Features,Historical_Sales_Quantity,Historical_Sales_Revenue,Current_Inventory_Level,Reorder_Point,Lead_Time,Promotion_Type,Customer_Segmentation,Economic_Indicator,Supplier_Performance,Customer_Rating,Stock_Available,Sales_Quantity,Promotion_Flag,Sales_Revenue
2020-07-08,Wednesday,July,8384,Books,326.074,Award-Winning,88,1330.4572,-27,2.326388882540638,4,None,Segment1,1.75,0.47,1.05,213,17,0,699
2020-07-09,Thursday,July,2656,Clothing,236.89999999999998,Slim Fit,452,687.2855,20,2.6429953100658152,2,Bundle,Segment2,1.15,0.29,4.34,285,32,1,1934
2020-07-10,Friday,July,8895,Electronics,19.69152,Bluetooth Connectivity,407,1576.3363000000002,-24,5.652969413314594,5,Discount,Segment3,1.28,0.77,4.24,17,9,1,1727
2020-07-11,Saturday,July,1235,Furniture,332.27520000000004,Leather Upholstery,157,452.4964,39,8.963410982862207,8,Bundle,Segment3,1.28,0.19,1.43,242,20,1,604
2020-07-12,Sunday,July,5568,Furniture,121.2276,Solid Wood,508,3261.1379,147,8.766501785536864,6,None,Segment1,2.47,0.67,4.92,23,11,0,4526
2020-07-13,Monday,July,9469,Furniture,743.6583,Solid Wood,249,1591.4584,-95,11.410918385187632,9,Bundle,Segment1,1.47,0.73,2.46,420,33,1,1113
2020-07-14,Tuesday,July,1024,Books,146.01168000000004,Bestseller,350,156.0702,88,5.927616100671974,9,Discount,Segment2,0.54,0.33,3.32,392,42,1,372
2020-07-15,Wednesday,July,7926,Toys,183.91296000000003,Educational,339,2339.1243,59,9.062850097245656,7,Discount,Segment1,0.64,0.61,3.4,358,28,1,2161
2020-07-16,Thursday,July,9800,Books,291.6444,Award-Winning,428,281.0406,140,12.240846573970309,10,None,Segment3,2.35,0.59,4.39,177,14,0,440
2020-07-17,Friday,July,1869,Electronics,950.24232,4K Ultra HD,482,425.26380000000006,12,3.12218156595383,6,None,Segment1,1.78,0.26,4.69,502,40,0,1711
2020-07-18,Saturday,July,3657,Electronics,71.59152,Bluetooth Connectivity,156,1281.9511,36,5.4356695549308895,4,Bundle,Segment2,1.82,0.41,1.54,34,13,1,1102
2020-07-19,Sunday,July,4828,Toys,188.34794000000002,Interactive,423,2219.505,127,5.736186586626953,5,None,Segment1,0.62,0.5,4.13,385,40,0,4393
2020-07-20,Monday,July,4105,Clothing,271.3745,Slim Fit,328,321.9975,-29,3.7659124405188686,7,Bundle,Segment2,1.57,0.33,3.38,160,23,1,535
2020-07-21,Tuesday,July,8335,Toys,201.61680000000004,Educational,282,202.4274,55,11.69637353181917,9,Discount,Segment2,2.4,0.42,3.01,107,15,1,276
2020-07-22,Wednesday,July,8232,Electronics,127.38815999999998,4K Ultra HD,114,39.3269,128,1.791636726858551,3,Discount,Segment1,1.94,0.29,1.25,63,0,1,37
2020-07-23,Thursday,July,6281,Clothing,223.5303,Slim Fit,280,237.22649999999996,122,8.148908405611156,8,Discount,Segment3,0.63,0.85,2.7,377,29,1,180
2020-07-24,Friday,July,1413,Toys,253.84832,Interactive,239,242.96419999999998,16,7.100088844623871,5,Bundle,Segment1,1.49,0.37,2.41,107,15,1,339
2020-07-25,Saturday,July,4884,Books,575.40784,Award-Winning,160,1185.028,-3,0.7340405906689934,1,None,Segment1,2.38,0.65,1.54,303,32,0,655
2020-07-26,Sunday,July,8050,Furniture,1177.3575,Solid Wood,133,1031.5804,90,6.088189281984285,6,Discount,Segment2,2.01,0.68,1.15,510,56,1,370
2020-07-27,Monday,July,5067,Furniture,1075.5375,Solid Wood,441,2564.6820000000002,-72,6.368560246659193,6,Bundle,Segment1,2.15,0.6,4.26,311,21,1,3812
2020-07-28,Tuesday,July,9967,Furniture,82.566,Adjustable Shelves,153,2163.135,115,8.2186693033531,6,Discount,Segment1,1.1,0.65,1.62,48,-3,1,1203
2020-07-29,Wednesday,July,5676,Furniture,203.6742,Solid Wood,341,240.84499999999997,130,0.594151632848762,1,None,Segment3,0.92,0.58,3.49,173,8,0,290
2020-07-30,Thursday,July,9096,Furniture,929.4884999999999,Leather Upholstery,413,540.5114,34,7.076093465130915,5,Discount,Segment2,1.86,0.22,4.19,355,45,1,2310
2020-07-31,Friday,July,2203,Electronics,801.4655999999999,4K Ultra HD,165,106.0892,-4,9.127460609565055,7,None,Segment1,1.52,0.28,1.48,308,40,0,120
2020-08-01,Saturday,August,9912,Furniture,1476.9551999999999,Solid Wood,213,2542.2212000000004,-20,7.953102642864961,10,None,Segment2,2.26,0.67,2.27,421,43,0,1639
2020-08-02,Sunday,August,8443,Clothing,50.466,100% Cotton,397,431.5293,141,7.169899506442796,6,Discount,Segment3,0.65,0.31,3.86,100,7,1,1157
2020-08-03,Monday,August,5851,Furniture,616.4424,Leather Upholstery,295,170.8632,146,4.0324765662249975,6,Discount,Segment3,1.08,0.36,3.09,423,43,1,290
2020-08-04,Tuesday,August,8557,Toys,336.45711,Battery-Powered,483,506.99129999999997,97,7.474667398446972,6,Bundle,Segment1,0.97,0.69,4.92,197,17,1,770
2020-08-05,Wednesday,August,3751,Clothing,88.45760000000001,UV Protection,244,1232.966,136,3.0092424562808455,6,None,Segment3,1.12,0.7,2.42,104,6,0,873
2020-08-06,Thursday,August,8709,Electronics,513.39744,Bluetooth Connectivity,222,1671.886,-13,2.7557612048848377,2,None,Segment2,2.16,0.38,2.26,211,25,0,2024
2020-08-07,Friday,August,7637,Furniture,408.7413,Adjustable Shelves,333,171.52349999999998,5,8.495606418088453,9,Discount,Segment2,1.06,0.15,3.37,367,31,1,705
2020-08-08,Saturday,August,1496,Books,234.84831999999997,Bestseller,415,323.7172,30,2.250859482010091,2,Discount,Segment1,1.18,0.47,4.32,313,32,1,497
2020-08-09,Sunday,August,9521,Furniture,14.671800000000001,Solid Wood,412,2379.7785,-48,3.3030695749847125,4,None,Segment2,0.66,0.57,4.29,21,-2,0,3647
2020-08-10,Monday,August,9989,Toys,193.1633,Educational,496,1746.6000000000001,22,6.873340835941245,9,Bundle,Segment3,2.05,0.75,4.9,117,6,1,2226
2020-08-11,Tuesday,August,5756,Clothing,116.7075,100% Cotton,239,1644.6074,58,8.18213078030084,10,None,Segment2,1.95,0.58,2.49,57,9,0,1680
2020-08-12,Wednesday,August,7301,Books,390.6600000000001,Hardcover,346,58.5507,88,4.696554474560316,8,Discount,Segment2,1.25,0.39,3.51,532,46,1,99
2020-08-13,Thursday,August,6269,Electronics,134.86704,Bluetooth Connectivity,178,803.4117000000001,75,4.612769029105425,8,None,Segment1,0.89,0.39,1.58,181,14,0,680
2020-08-14,Friday,August,5779,Electronics,210.27167999999998,Wi-Fi Enabled,432,960.349,108,8.329841409610967,8,Discount,Segment3,0.72,0.65,4.38,325,37,1,1358
2020-08-15,Saturday,August,4391,Electronics,67.32432,Wi-Fi Enabled,392,320.8549,19,2.2447012939613575,3,Discount,Segment2,0.84,0.47,4.1,64,10,1,571
2020-08-16,Sunday,August,2764,Electronics,948.6830400000001,4K Ultra HD,285,1316.0346000000002,32,8.450296805544934,9,Discount,Segment1,2.12,0.34,2.73,367,33,1,1822
2020-08-17,Monday,August,5116,Furniture,720.4644,Solid Wood,246,299.2248,125,6.4384152047394965,6,Discount,Segment3,1.16,0.54,2.39,326,32,1,219
2020-08-18,Tuesday,August,4827,Toys,440.41799999999995,Interactive,127,681.9945,131,6.458166014155786,8,Discount,Segment2,1.2,0.33,1.2,488,51,1,514
2020-08-19,Wednesday,August,9026,Toys,400.851,Interactive,281,1079.185,109,2.5714145783765225,4,Discount,Segment1,0.75,0.5,2.72,612,62,1,1399
2020-08-20,Thursday,August,5255,Clothing,85.34,Slim Fit,248,504.01410000000004,123,9.35788860199605,7,None,Segment3,1.36,0.53,2.48,86,7,0,519
2020-08-21,Friday,August,3199,Books,631.6032,Award-Winning,390,86.2344,105,4.510804867637915,9,Discount,Segment3,2.4,0.84,3.76,417,37,1,90
2020-08-22,Saturday,August,6649,Clothing,728.3087999999999,UV Protection,354,1096.6726,18,2.1388744527378534,2,Bundle,Segment3,2.07,0.37,3.55,433,34,1,2271
2020-08-23,Sunday,August,3778,Toys,42.55482,Battery-Powered,369,821.832,138,5.346685625836763,5,Discount,Segment3,0.61,0.6,3.54,70,12,1,1133
2020-08-24,Monday,August,3802,Clothing,464.52329999999995,Slim Fit,397,371.8752,122,5.1343979481148025,4,None,Segment2,0.97,0.48,4.11,417,39,0,526
2020-08-25,Tuesday,August,4563,Clothing,150.30599999999998,100% Cotton,511,2633.0317999999997,-34,0.730941117477661,1,Discount,Segment3,1.56,0.58,4.92,54,-1,1,4875
2020-08-26,Wednesday,August,7123,Furniture,442.5300000000001,Adjustable Shelves,204,2145.8405,14,2.7291471171862027,4,Discount,Segment2,0.9,0.83,2.06,218,20,1,1222
2020-08-27,Thursday,August,7533,Electronics,582.74136,4K Ultra HD,133,794.7904,45,9.165345573170738,7,None,Segment3,1.06,0.64,1.23,627,66,0,309
2020-08-28,Friday,August,3187,Books,90.78192000000001,Hardcover,439,1037.6685000000002,163,13.65178576079613,10,Bundle,Segment1,0.69,0.55,4.2,166,26,1,1662
2020-08-29,Saturday,August,8452,Furniture,850.9936499999999,Solid Wood,188,387.42080000000004,140,6.8226862106308275,6,None,Segment2,2.21,0.32,1.79,161,15,0,451
2020-08-30,Sunday,August,3722,Clothing,393.456,UV Protection,91,853.989,134,10.338341222212867,7,None,Segment1,2.1,0.3,1.05,266,33,0,601
2020-08-31,Monday,August,8862,Furniture,649.38,Adjustable Shelves,405,920.8736,33,4.571612052379155,6,Discount,Segment3,1.37,0.31,4.01,184,21,1,2497
2020-09-01,Tuesday,September,5027,Books,601.5628800000001,Award-Winning,423,2850.5987999999998,144,3.6874154398860313,7,Discount,Segment2,1.58,0.62,4.2,593,66,1,3817
2020-09-02,Wednesday,September,6040,Electronics,541.2144,Bluetooth Connectivity,140,411.4253,46,6.744641144798116,9,None,Segment2,1.88,0.11,1.22,131,4,0,1023
2020-09-03,Thursday,September,8320,Books,43.15968,Hardcover,224,3282.2351999999996,85,1.0994039730572438,2,None,Segment2,2.36,0.72,2.32,16,0,0,2145
2020-09-04,Friday,September,4891,Electronics,301.03368,Bluetooth Connectivity,149,1039.9792,170,2.530664887936753,4,Bundle,Segment1,1.34,0.52,1.41,174,21,1,461
2020-09-05,Saturday,September,1335,Furniture,361.8411,Leather Upholstery,260,943.7832,12,5.671542690622174,5,Discount,Segment2,0.59,0.36,2.62,277,26,1,1609
2020-09-06,Sunday,September,3525,Electronics,1037.84592,Bluetooth Connectivity,333,1867.122,-23,3.573518815043969,6,Discount,Segment2,1.93,0.9,3.48,334,36,1,1198
2020-09-07,Monday,September,4957,Toys,212.9204,Interactive,307,3271.3487,24,5.070213491931103,4,Discount,Segment3,2.17,0.67,3.13,84,16,1,3546
2020-09-08,Tuesday,September,7791,Furniture,444.23280000000005,Adjustable Shelves,116,45.17380000000001,-24,9.876656002254418,7,Bundle,Segment3,0.66,0.14,1.18,304,26,1,86
2020-09-09,Wednesday,September,6987,Furniture,1058.4651,Adjustable Shelves,211,449.41439999999994,31,7.767412934539115,7,Discount,Segment2,1.54,0.12,2.21,546,46,1,1917
2020-09-10,Thursday,September,3438,Furniture,664.7895,Leather Upholstery,102,699.3144,90,10.271876967779212,10,None,Segment3,1.94,0.18,1.04,256,16,0,956
2020-09-11,Friday,September,8307,Furniture,180.9012,Leather Upholstery,476,45.252,24,11.174699770063182,9,Discount,Segment2,2.33,0.3,4.71,66,10,1,154
2020-09-12,Saturday,September,1718,Clothing,782.9920000000001,100% Cotton,270,678.752,166,12.930545893514514,9,Bundle,Segment1,1.6,0.32,2.73,444,37,1,1225
2020-09-13,Sunday,September,8451,Electronics,88.944,4K Ultra HD,116,2825.0469000000003,78,1.8403693290404397,3,Bundle,Segment2,2.0,0.89,1.04,32,6,1,722
2020-09-14,Monday,September,2690,Clothing,484.6374,Slim Fit,177,702.828,19,1.8551305161123732,3,None,Segment2,1.39,0.63,1.68,248,33,0,353
2020-09-15,Tuesday,September,8003,Clothing,656.348,UV Protection,508,4125.917,114,5.589339187001669,6,Bundle,Segment3,1.54,0.85,4.89,544,45,1,4228
2020-09-16,Wednesday,September,6257,Books,687.2232,Hardcover,159,1080.2538000000002,109,3.0348724787451893,3,None,Segment1,2.22,0.27,1.48,465,50,0,1371
2020-09-17,Thursday,September,6991,Books,153.5352,Hardcover,222,2870.7264,94,2.562839475958075,2,Bundle,Segment2,2.47,0.72,2.27,100,14,1,1572
2020-09-18,Friday,September,4640,Clothing,626.7296,UV Protection,425,972.1979999999999,48,4.285061240423958,6,Bundle,Segment2,1.96,0.6,4.1,249,26,1,1246
2020-09-19,Saturday,September,5724,Electronics,33.39695999999999,4K Ultra HD,145,3737.4484999999995,2,7.381845799798461,5,Bundle,Segment3,0.82,0.83,1.29,41,11,1,1115
2020-09-20,Sunday,September,7790,Furniture,104.08409999999999,Solid Wood,483,613.0008,15,11.567391362561514,10,Discount,Segment2,2.18,0.38,4.85,31,-5,1,1350
2020-09-21,Monday,September,8036,Furniture,209.9343,Adjustable Shelves,269,1520.3608000000002,86,12.187554308507648,10,Bundle,Segment1,0.74,0.56,2.77,102,9,1,1729
2020-09-22,Tuesday,September,5691,Furniture,1699.2354,Leather Upholstery,118,281.4966,54,3.5933857080823977,7,None,Segment3,2.36,0.27,1.15,675,77,0,209
2020-09-23,Wednesday,September,8497,Furniture,787.4901000000001,Solid Wood,350,131.11200000000002,90,6.313267439817991,7,Discount,Segment1,1.62,0.45,3.36,243,26,1,218
2020-09-24,Thursday,September,1788,Electronics,109.3302,Wi-Fi Enabled,320,350.8703,71,3.112656799573414,5,None,Segment2,1.05,0.11,3.26,65,12,0,2266
2020-09-25,Friday,September,9618,Electronics,1000.71288,4K Ultra HD,101,522.5136,166,4.139960887402102,5,Discount,Segment3,2.43,0.21,1.17,242,18,1,469
2020-09-26,Saturday,September,3072,Electronics,95.74560000000001,Bluetooth Connectivity,143,274.2922,-17,6.680523786475346,7,None,Segment2,0.61,0.49,1.5,101,10,0,172
2020-09-27,Sunday,September,4321,Books,539.8601600000001,Award-Winning,349,489.3425,22,1.505199591181404,2,Bundle,Segment1,2.38,0.25,3.49,298,26,1,1624
2020-09-28,Monday,September,4722,Clothing,170.924,100% Cotton,264,1824.7877999999998,-4,3.185891477841407,4,None,Segment2,0.76,0.69,2.75,316,22,0,1358
2020-09-29,Tuesday,September,3852,Books,419.66736000000003,Bestseller,440,2217.4398,102,10.976256044448402,8,None,Segment2,1.47,0.54,4.34,416,32,0,3089
2020-09-30,Wednesday,September,9079,Electronics,125.8866,4K Ultra HD,478,79.5498,-4,8.555995068718051,6,Discount,Segment3,1.05,0.66,4.6,93,2,1,103
2020-10-01,Thursday,October,3502,Clothing,65.142,100% Cotton,108,349.3259,138,12.621109760483712,9,Discount,Segment3,0.6,0.49,1.18,154,7,1,189
2020-10-02,Friday,October,2003,Clothing,414.275,UV Protection,229,609.609,51,9.970964287572624,9,None,Segment2,1.46,0.21,2.27,419,44,0,1209
2020-10-03,Saturday,October,4286,Electronics,994.8019199999999,4K Ultra HD,290,334.0532,-2,10.766747302988218,8,Bundle,Segment3,1.96,0.52,2.92,536,45,1,373
2020-10-04,Sunday,October,1312,Books,300.3008,Award-Winning,474,2272.4975999999997,155,6.219269725417703,5,Bundle,Segment3,1.16,0.48,4.83,354,35,1,3961
2020-10-05,Monday,October,1393,Clothing,281.2452,100% Cotton,245,1383.7718,-51,11.275448563981486,8,None,Segment2,0.71,0.62,2.6,350,27,0,1006
2020-10-06,Tuesday,October,3914,Books,484.03688000000005,Award-Winning,348,1852.3215000000002,132,5.883139848823911,5,Bundle,Segment3,1.97,0.45,3.51,396,32,1,2519
2020-10-07,Wednesday,October,4685,Toys,641.24676,Interactive,118,61.713,132,5.3332877538440036,10,None,Segment1,1.32,0.18,1.15,524,57,0,85
2020-10-08,Thursday,October,4678,Furniture,692.3046,Adjustable Shelves,299,753.7932,-53,9.393969049822434,7,Discount,Segment3,2.27,0.36,3.07,126,16,1,1388
2020-10-09,Friday,October,5702,Electronics,174.3912,Wi-Fi Enabled,471,2091.9276,-84,4.792534045451343,4,Bundle,Segment3,1.06,0.54,4.81,134,13,1,4193
2020-10-10,Saturday,October,2047,Toys,488.5126400000001,Battery-Powered,152,1251.9650000000001,138,9.010985227532489,8,Discount,Segment3,0.92,0.55,1.55,387,46,1,698
2020-10-11,Sunday,October,8030,Furniture,147.88349999999997,Adjustable Shelves,473,1283.07,98,8.935380777689364,8,Discount,Segment2,0.59,0.38,4.54,183,17,1,3361
2020-10-12,Monday,October,4865,Clothing,790.434,Slim Fit,412,825.9664000000001,-31,5.520511723564358,9,Discount,Segment2,1.8,0.56,4.12,308,37,1,1440
2020-10-13,Tuesday,October,8734,Books,671.4550399999999,Hardcover,429,827.7742000000001,-33,3.2628426494397003,4,Discount,Segment2,2.26,0.17,4.34,300,23,1,4685
2020-10-14,Wednesday,October,2432,Books,141.19407999999999,Award-Winning,437,1428.4812000000002,2,1.4682713489815988,1,Bundle,Segment2,1.18,0.37,4.51,106,17,1,3786
2020-10-15,Thursday,October,8882,Toys,435.05385000000007,Interactive,123,856.5327,70,8.648966000875568,6,Bundle,Segment3,2.45,0.47,1.05,214,23,1,362
2020-10-16,Friday,October,1924,Toys,77.28116000000001,Educational,254,821.8194,177,6.881442027307263,9,None,Segment2,2.02,0.58,2.6,46,0,0,841
2020-10-17,Saturday,October,5887,Toys,426.12691,Battery-Powered,109,1437.2806,189,10.310999273488012,7,Discount,Segment3,1.27,0.29,1.04,312,26,1,1020
2020-10-18,Sunday,October,4837,Toys,61.928790000000006,Educational,466,537.0092000000001,102,1.4908733492425634,2,None,Segment3,0.51,0.52,4.55,137,17,0,1041
2020-10-19,Monday,October,2784,Toys,29.919560000000004,Battery-Powered,431,2414.3426999999997,-44,4.708788548237591,6,Discount,Segment2,1.06,0.49,4.41,35,5,1,4822
2020-10-20,Tuesday,October,5516,Clothing,270.0936,100% Cotton,326,1114.4796,72,4.70335671809605,5,None,Segment2,1.38,0.39,3.37,107,3,0,1823
2020-10-21,Wednesday,October,3769,Furniture,490.09454999999997,Adjustable Shelves,315,893.6669,-44,2.0312327946822046,2,None,Segment1,2.09,0.19,3.18,126,15,0,3124
2020-10-22,Thursday,October,9200,Furniture,403.45725,Solid Wood,331,1500.768,110,5.763920365981214,5,None,Segment3,1.85,0.54,3.41,155,25,0,2232
2020-10-23,Friday,October,9073,Electronics,228.09527999999997,4K Ultra HD,160,507.5622,-41,12.826232521214424,9,Bundle,Segment1,1.67,0.54,1.71,165,17,1,344
2020-10-24,Saturday,October,2520,Books,15.455840000000002,Bestseller,432,949.356,113,1.5597521337240856,2,Bundle,Segment1,0.58,0.6,4.3,18,-3,1,1284
2020-10-25,Sunday,October,7155,Electronics,455.70599999999996,4K Ultra HD,115,1890.8913,34,1.246207175851422,1,Discount,Segment3,0.87,0.51,1.22,427,50,1,1078
2020-10-26,Monday,October,7382,Toys,110.81235000000001,Educational,315,686.0097999999999,91,4.820185114974292,4,Discount,Segment3,2.39,0.49,3.23,38,-4,1,737
2020-10-27,Tuesday,October,3922,Toys,256.52880000000005,Educational,409,514.1031,-11,2.957375725535882,3,None,Segment2,2.37,0.41,4.16,70,16,0,1031
2020-10-28,Wednesday,October,4686,Books,229.16736000000003,Bestseller,111,1402.3412,138,1.8937491230493515,3,None,Segment1,1.71,0.52,1.19,220,30,0,695
2020-10-29,Thursday,October,4611,Electronics,119.43707999999998,4K Ultra HD,356,301.7142,104,6.217462611775017,8,None,Segment2,2.03,0.59,3.5,42,-2,0,417
2020-10-30,Friday,October,6092,Furniture,189.16155,Adjustable Shelves,389,863.7903000000001,89,5.373759654084525,5,Bundle,Segment3,0.51,0.23,3.9,229,28,1,2512
2020-10-31,Saturday,October,3051,Books,257.91288000000003,Award-Winning,382,41.0355,-11,9.499729280580299,10,None,Segment3,2.23,0.15,3.75,95,16,0,224
2020-11-01,Sunday,November,6371,Clothing,20.7846,100% Cotton,137,937.5696,128,4.790229085140451,6,None,Segment2,1.62,0.44,1.24,8,2,0,487
2020-11-02,Monday,November,5177,Electronics,1126.43832,Bluetooth Connectivity,181,3721.8887999999997,141,2.46250695283275,2,Bundle,Segment1,2.17,0.84,1.81,626,71,1,1643
2020-11-03,Tuesday,November,7979,Books,429.14079999999996,Hardcover,196,742.1176,-7,0.5290681913314581,1,Bundle,Segment1,1.48,0.28,1.94,239,33,1,854
2020-11-04,Wednesday,November,7406,Clothing,210.07909999999998,UV Protection,185,791.0825,78,4.80989782296474,7,Bundle,Segment1,0.77,0.25,1.74,264,18,1,1276
2020-11-05,Thursday,November,6702,Clothing,580.1442999999999,100% Cotton,145,555.6416,143,5.57582865772182,4,Bundle,Segment1,1.39,0.17,1.36,423,34,1,870
2020-11-06,Friday,November,9731,Furniture,326.95320000000004,Solid Wood,228,871.4552,69,3.7493369378309827,5,Bundle,Segment2,0.56,0.22,2.17,317,28,1,1858
2020-11-07,Saturday,November,3262,Books,784.79952,Bestseller,280,351.21680000000003,15,8.575797757705617,9,Bundle,Segment3,2.39,0.22,2.8,337,29,1,935
2020-11-08,Sunday,November,1233,Toys,330.759,Battery-Powered,457,1313.8044,131,1.6772355975345044,2,Discount,Segment2,1.5,0.76,4.37,264,16,1,1349
2020-11-09,Monday,November,6960,Electronics,193.46328,Bluetooth Connectivity,130,142.85389999999998,71,1.867212534516036,2,Bundle,Segment2,1.41,0.89,1.34,108,3,1,39
2020-11-10,Tuesday,November,6163,Clothing,532.6110000000001,100% Cotton,228,74.1147,101,4.385985376733187,4,Discount,Segment1,1.86,0.11,2.38,338,25,1,305
2020-11-11,Wednesday,November,4604,Clothing,114.06,UV Protection,233,181.071,19,8.87568359855835,7,Bundle,Segment1,0.75,0.18,2.28,78,12,1,546
2020-11-12,Thursday,November,6088,Furniture,585.9819,Solid Wood,388,2770.352,74,7.579047761717313,8,None,Segment3,1.41,0.76,3.9,337,36,0,2820
2020-11-13,Friday,November,6683,Electronics,316.17900000000003,Wi-Fi Enabled,317,1094.7312,-1,14.286986484902497,10,None,Segment1,0.75,0.27,3.28,320,30,0,2255
2020-11-14,Saturday,November,3479,Furniture,75.8466,Adjustable Shelves,98,152.12879999999998,135,5.935696396143436,4,None,Segment3,0.58,0.18,1.01,93,16,0,155
2020-11-15,Sunday,November,8755,Electronics,152.63868,Bluetooth Connectivity,301,1001.1792,91,2.0171489690770037,2,Discount,Segment2,1.39,0.21,2.94,71,17,1,2348
2020-11-16,Monday,November,6800,Clothing,527.99,Slim Fit,304,1416.6906000000001,10,1.94266542857319,3,Bundle,Segment3,1.48,0.78,2.89,384,43,1,924
2020-11-17,Tuesday,November,6057,Electronics,309.17375999999996,Bluetooth Connectivity,198,931.601,66,4.076643100851796,8,Bundle,Segment3,0.96,0.55,1.81,175,7,1,721
2020-11-18,Wednesday,November,2953,Clothing,879.005,100% Cotton,296,672.3365000000001,144,1.4398185779019577,2,Discount,Segment3,2.14,0.55,2.96,383,45,1,824
2020-11-19,Thursday,November,7379,Furniture,962.577,Solid Wood,401,2055.1575000000003,-18,3.9508687188218707,7,Bundle,Segment2,1.8,0.55,3.96,402,47,1,3333
2020-11-20,Friday,November,8247,Toys,33.47058,Interactive,213,879.632,124,2.240288029702573,2,Bundle,Segment2,1.66,0.32,1.99,17,1,1,1072
2020-11-21,Saturday,November,6409,Books,340.32648,Hardcover,261,781.8974999999999,-43,10.046928715140526,7,None,Segment3,2.47,0.59,2.5,240,18,0,716
2020-11-22,Sunday,November,9222,Electronics,75.7632,4K Ultra HD,129,497.6537,67,14.970274010624934,10,Bundle,Segment3,1.6,0.19,1.25,55,1,1,670
2020-11-23,Monday,November,1150,Clothing,427.6635,UV Protection,441,1077.6334000000002,-7,8.297602620468364,7,Discount,Segment1,1.65,0.34,4.55,329,33,1,2949
2020-11-24,Tuesday,November,1888,Books,406.90832000000006,Bestseller,475,1463.949,-40,8.076051055273027,7,Bundle,Segment1,1.82,0.79,4.59,255,20,1,1884
2020-11-25,Wednesday,November,3607,Clothing,748.167,100% Cotton,436,396.7936,-43,5.35542187428427,4,None,Segment3,1.61,0.14,4.37,459,48,0,2674
2020-11-26,Thursday,November,2664,Books,629.178,Hardcover,436,1458.1886000000002,181,6.418346423079879,7,Discount,Segment2,1.65,0.34,4.24,661,75,1,3806
2020-11-27,Friday,November,2513,Electronics,781.9739999999999,Bluetooth Connectivity,250,458.4888,-54,6.4853268240823505,9,Discount,Segment2,1.35,0.21,2.47,346,28,1,902
2020-11-28,Saturday,November,7728,Books,266.05392,Hardcover,350,663.716,39,5.039255103280162,8,None,Segment1,0.82,0.2,3.68,515,47,0,1977
2020-11-29,Sunday,November,1671,Clothing,350.7168,UV Protection,256,1757.8938,31,1.133911791956341,2,Discount,Segment3,2.04,0.39,2.53,253,24,1,2414
2020-11-30,Monday,November,6297,Furniture,505.3482,Adjustable Shelves,490,2843.3326,-29,4.133471382968458,7,Bundle,Segment2,0.87,0.67,4.84,445,51,1,3753
2020-12-01,Tuesday,December,9071,Toys,617.69532,Interactive,292,3417.901,87,7.6601468918489335,6,Discount,Segment2,1.32,0.85,2.76,406,36,1,2258
2020-12-02,Wednesday,December,8639,Clothing,284.98050000000006,UV Protection,330,1569.3142,-17,4.095453462515723,5,Discount,Segment1,1.05,0.83,3.5,203,26,1,1473
2020-12-03,Thursday,December,5772,Toys,153.90034000000003,Educational,112,721.332,150,12.997751988047433,9,Bundle,Segment2,1.34,0.6,1.25,120,20,1,243
2020-12-04,Friday,December,9688,Books,486.10288,Hardcover,258,1443.4736999999998,2,9.400130194744888,9,Bundle,Segment2,2.29,0.57,2.71,397,35,1,1514
2020-12-05,Saturday,December,6192,Clothing,146.5955,100% Cotton,450,391.32610000000005,122,5.4866865965416,6,None,Segment3,2.05,0.11,4.68,68,7,0,3376
2020-12-06,Sunday,December,1347,Furniture,151.1721,Solid Wood,329,464.66700000000003,16,1.515276305592035,2,None,Segment1,0.69,0.1,3.17,195,27,0,3173
2020-12-07,Monday,December,5095,Clothing,659.87,Slim Fit,377,3200.435,169,8.409284885334628,10,Discount,Segment2,1.51,0.7,3.78,415,36,1,3814
2020-12-08,Tuesday,December,9627,Books,684.7592,Hardcover,288,1094.4432,93,1.3742770677411178,1,Bundle,Segment1,1.81,0.24,2.91,237,16,1,2564
2020-12-09,Wednesday,December,5467,Books,27.955200000000005,Bestseller,415,900.5064,103,9.972070616432319,7,None,Segment2,1.28,0.24,4.05,18,11,0,2594
2020-12-10,Thursday,December,4380,Books,13.909200000000002,Bestseller,252,1573.0392,-43,5.579784476960496,10,Bundle,Segment1,1.73,0.62,2.61,5,4,1,1297
2020-12-11,Friday,December,5626,Furniture,90.58875,Adjustable Shelves,273,417.0075,190,4.610280348155806,4,None,Segment2,0.85,0.65,2.7,78,1,0,363
2020-12-12,Saturday,December,9345,Books,605.6448,Award-Winning,251,993.5351999999998,74,5.169608318899572,5,Discount,Segment2,1.92,0.24,2.41,515,41,1,2106
2020-12-13,Sunday,December,4750,Electronics,463.93967999999995,4K Ultra HD,278,539.177,-40,4.413463684796655,8,Discount,Segment3,1.16,0.86,2.71,405,48,1,379
2020-12-14,Monday,December,9681,Toys,246.79182000000006,Battery-Powered,338,1952.118,-43,9.72954033929582,8,Discount,Segment2,1.34,0.63,3.35,106,13,1,2336
2020-12-15,Tuesday,December,5313,Electronics,66.93119999999999,Bluetooth Connectivity,350,292.4112,-2,2.1721666662918158,3,None,Segment2,2.4,0.48,3.42,27,8,0,361
2020-12-16,Wednesday,December,4911,Clothing,210.9008,UV Protection,253,2561.598,16,1.8547080281313444,3,Bundle,Segment1,0.92,0.6,2.47,309,32,1,2036
